id	name	wiki_title	description	wiki_url
DOID:2986	IgA glomerulonephritis		Description not found.	
DOID:2994	germ cell cancer		Description not found.	
DOID:2998	testicular cancer	Testicular cancer	Testicular cancer is cancer that develops in the testicles, a part of the male reproductive system. Symptoms may include a lump in the testicle or swelling or pain in the scrotum. Treatment may result in infertility. Risk factors include an undescended testis, family history of the disease, and previous history of testicular cancer. More than 95% are germ cell tumors which are divided into seminomas and non-seminomas. Other types include sex-cord stromal tumors and lymphomas. Diagnosis is typically based on a physical exam, ultrasound, and blood tests. Surgical removal of the testicle with examination under a microscope is then done to determine the type. Testicular cancer is highly treatable and usually curable. Treatment options may include surgery, radiation therapy, chemotherapy, or stem cell transplantation. Even in cases in which cancer has spread widely, chemotherapy offers a cure rate greater than 80%. Globally, testicular cancer affected about 686,000 people in 2015. That year it resulted in 9,400 deaths up from 7,000 deaths in 1990. Rates are lower in the developing than the developed world. Onset most commonly occurs in males 20 to 34 years old, rarely before 15 years old. The five-year survival rate in the United States is about 95%. Outcomes are better when the disease remains localized.	https://en.wikipedia.org/wiki/Testicular_cancer
DOID:3070	malignant glioma	Glioma	A glioma is a type of malignant tumor originating in the glial cells of the brain or spinal cord. Gliomas comprise about 30% of all brain and central nervous system tumors and 80% of all malignant brain tumors. Common subtypes include astrocytoma (cancer of astrocytes), glioblastoma (an aggressive form of astrocytoma), oligodendroglioma (cancer of oligodendrocytes), and ependymoma (cancer of ependymal cells).	https://en.wikipedia.org/wiki/Glioma
DOID:3083	chronic obstructive pulmonary disease	Chronic obstructive pulmonary disease	Chronic obstructive pulmonary disease (COPD) is a long-term lung condition that makes it progressively harder to breathe. It occurs when the airways and lung tissue become damaged, leading to reduced airflow and reduced efficiency of oxygen exchange in the lungs. COPD develops gradually over time, and while it cannot currently be cured, treatments and lifestyle changes can help control symptoms and slow disease progression. Early diagnosis and prompt treatment are recommended. The condition includes two related lung problems: chronic bronchitis and emphysema. Chronic bronchitis involves ongoing inflammation of the airways, causing excess mucus production, coughing, and chest discomfort. Emphysema involves damage to the small air sacs in the lungs, which reduces the lungs' ability to transfer oxygen into the bloodstream. Many people with COPD experience shortness of breath, persistent cough, wheezing, and reduced exercise tolerance. Symptoms can become more severe during acute flare-ups, which can be triggered by viral and bacterial infections and exposure to irritants. People with COPD generally display a combination of these symptoms, and are likely to have additional health issues. COPD can develop due to multiple factors, most often involving long-term exposure to lung irritants. The strongest risk factors are tobacco smoke, air pollution, and workplace dust and chemical fumes. Smoke from fuels used for cooking and heating is a primary risk factor in some places, particularly for women and young children. Factors affecting lung development in early life such as respiratory infections, poor nutrition, and physical inactivity, can increase risk of COPD in later life. Genetics can also play a role. The Diagnosis of COPD is usually confirmed using lung function tests that measure how well air moves in and out of the lungs. While COPD cannot currently be cured, treatment can significantly improve quality of life. Common treatments include inhaled medications that help open the airways, pulmonary rehabilitation programmes that improve fitness and breathing control, and oxygen therapy for people with advanced disease. Quitting smoking is strongly recommended, as is reducing exposure to other lung irritants. As of 2021, COPD affected about 213 million people worldwide. COPD typically occurs in people over the age of 35–40, and risk increases with age. In 2021, COPD was the fourth-biggest cause of death, responsible for approximately 5% of total deaths. Almost 90% of COPD deaths in those under 70 years of age occur in low and middle income countries. The number of deaths is projected to increase further because of continued exposure to risk factors and an ageing population.	https://en.wikipedia.org/wiki/Chronic_obstructive_pulmonary_disease
DOID:3121	gallbladder cancer	Gallbladder cancer	Gallbladder cancer is a relatively uncommon cancer, with an incidence of fewer than 2 cases per 100,000 people per year in the United States. It is less uncommon in Central and South America, central and eastern Europe, Japan and northern India; it is also common in certain ethnic groups such as Native American and Hispanic peoples. Gallbladder adenocarcinoma accounts for approximately 90% of gallbladder cancers. GLOBOCAN 2022 estimated 122,469 new cases and 89,045 deaths from gallbladder cancer in 2022. South Central Asia and Eastern Asia, particularly India and China, bear the largest absolute burdens, and some South American countries, like Bolivia, have among the highest age-standardized rates. This highlights the regional disparities in gallbladder cancer incidence and mortality. If diagnosed early enough, the cancer may be cured by removing the gallbladder, part of the liver and associated lymph nodes. However, the cancer is often only found after patients present with symptoms such as abdominal pain, jaundice and vomiting, and by then it has often spread to other organs such as the liver. Gallbladder cancer is thought to be related to the formation of gallstones, which may lead to calcification of the gallbladder, a condition known as porcelain gallbladder. Porcelain gallbladder is also rare. Some studies indicate that people with porcelain gallbladder have a high risk of developing gallbladder cancer, but other studies question this. The outlook is poor for recovery if the cancer is found after symptoms have started to occur, with a five-year survival rate of close to 3%.	https://en.wikipedia.org/wiki/Gallbladder_cancer
DOID:3277	thymus cancer	Thymus	The thymus (pl.: thymuses or thymi) is a specialized primary lymphoid organ of the immune system. Within the thymus, T cells mature. T cells are critical to the adaptive immune system, where the body adapts to specific foreign invaders. The thymus is located in the upper front part of the chest, in the anterior superior mediastinum, behind the sternum, and in front of the heart. It is made up of two lobes, each consisting of a central medulla and an outer cortex, surrounded by a capsule. The thymus holds immature T cells called thymocytes. Lining cells (epithelial cells) help the thymocytes develop. T cells that successfully develop react appropriately with MHC immune receptors of the body (called positive selection) and not against proteins of the body (called negative selection). The thymus is largest and most active during the neonatal and pre-adolescent periods.  By the early teens, the thymus begins to decrease in size and activity and its tissue is gradually replaced by fatty tissue.  Nevertheless, some T cell development continues throughout adult life. Thymus abnormalities can result in autoimmune diseases, such as autoimmune polyendocrine syndrome type 1 and myasthenia gravis, and can also decrease the total number of T cells. These are often associated with cancer of thymus tissue, called thymoma, or tissues arising from immature lymphocytes, such as T cells, called lymphoma.  Removal of the thymus is called a thymectomy.  Although the thymus has been identified as part of the body since the Ancient Greeks, only in  the 1960s did the thymus's function in the immune system become clearer.	https://en.wikipedia.org/wiki/Thymus
DOID:3310	atopic dermatitis	Atopic dermatitis	"Atopic dermatitis (AD), also known as atopic eczema, is chronic type of inflammation of the skin. Atopic dermatitis is also often called simply eczema, but ""eczema"" is also used to refer to dermatitis, the larger group of skin conditions. Atopic dermatitis results in itchy, red, swollen, and cracked skin. Clear fluid may come from the affected areas, which can thicken over time. The thickening phenomenon is known as lichenification.  Atopic dermatitis affects about 20% of people at some point in their lives. It is more common in younger children. Females are affected slightly more often than males. Millions of people have outgrown the condition. While the condition may occur at any age, it typically begins in childhood, with varying severity over the years. In children under one year of age, the face, limbs, and much of the body may be affected. As children get older, the areas on the insides of the knees and folds of the elbows and around the neck are most commonly affected. In adults, the hands and feet are commonly affected. Scratching the affected areas worsens the eczema and increases the risk of skin infections. Many people with atopic dermatitis develop hay fever or asthma. The cause is unknown but is believed to involve genetics, immune system dysfunction, environmental exposures, and difficulties with the permeability of the skin. If one identical twin is affected, the other has an 85% chance of having the condition. Those who live in cities and dry climates are more commonly affected. Exposure to certain chemicals or frequent hand washing makes symptoms worse. While emotional stress may make the symptoms worse, it is not a cause. The disorder is not contagious. A diagnosis is typically based on the signs, symptoms, and family history. Treatment involves avoiding things that make the condition worse, enhancing the skin barrier through skin care, and treating the underlying skin inflammation. Moisturising creams are used to make the skin less dry and prevent AD flare-ups. Anti-inflammatory corticosteroid creams are used to control flare-ups. Creams based on calcineurin inhibitors (tacrolimus or pimecrolimus) may also be used to control flares if other measures are not effective. Certain antihistamine pills might help with itchiness. Things that commonly make the condition worse include house dust mite, stress, and seasonal factors. The material of clothing worn from day-to-day can also make a difference—synthetic fabrics and wool are frequently found to aggravate conditions. Phototherapy may be useful in some people. Antibiotics (either by mouth or topically) are usually not helpful unless there is secondary bacterial infection or the person is unwell. Dietary exclusion does not benefit most people, and it is only needed if food allergies are suspected. More severe AD cases may need systemic medicines such as ciclosporin, methotrexate, dupilumab, or baricitinib. Other names of the condition include ""infantile eczema"", ""flexural eczema"", ""prurigo Besnier"", ""allergic eczema"", and ""neurodermatitis""."	https://en.wikipedia.org/wiki/Atopic_dermatitis
DOID:3312	bipolar disorder	Bipolar disorder	"Bipolar disorder (BD), previously known as manic depression, is a mental disorder characterized by periods of depression and abnormally elevated mood, lasting days to weeks, and in some cases months. If the elevated mood is severe or associated with psychosis, it is called mania; if it does not significantly affect functioning, it is called hypomania. During mania, an individual behaves or feels abnormally energetic, happy, or irritable, and often makes impulsive and reckless decisions. There is usually sleep disturbance during manic phases. During periods of depression, the individual may experience crying, have a negative outlook, and demonstrate poor eye contact. People with BD are at 11.7 times greater risk of dying by suicide than the general population. Approximately 34% attempt suicide during their lifetime. Among adolescents with BD, 78% engaged in self-harm. The mechanisms of this mood disorder are not clearly understood, although some studies suggest areas for future clinical research. Structural and functional MRI studies have shown differences in brain regions in BD, such as regions involved in perceiving risk-reward and regulating emotions. A systematic review and meta-analysis by Murri and others found that cortisol levels are ""associated with the manic phase"" of BD. Likewise, various other studies support an important role for hypothalamic-pituitary-adrenal axis (HPA axis). Risk for BD is thought to be influenced by genetics, environment, and ADHD. In one respect (heritability), genetic factors may account for up to 70–90% of the risk of developing BD. In another respect (concordance rate), identical twins both have bipolar disorder (or both do not) at a rate of ~40%, in contrast to dizygotic twins' ~5%. Environmental risks include a history of child abuse and long-term stress. A meta-analysis and a separate critical literature review have found worse prognosis and earlier onset of BD in people with childhood maltreatment and ""early emotional trauma"" respectively. Likewise, traumatic bonding increases risk of BD. ADHD increases the risk of developing bipolar disorder. More research is needed to understand the nature of this association. The condition is classified as bipolar I disorder if there has been at least one manic episode, with or without depressive episodes, and as bipolar II disorder if there has been at least one hypomanic episode (but no full manic episodes) and one major depressive episode. It is classified as cyclothymia if there are hypomanic episodes with periods of depression that do not meet the criteria for major depressive episodes. If these symptoms are due to drugs or medical problems, they are not diagnosed as BD. Mood stabilizers, particularly lithium, and anticonvulsants, such as lamotrigine and valproate, as well as atypical antipsychotics are used for treatment. Atypical antipsychotics are used for acute manic episodes or when mood stabilizers are ineffective or not tolerated, with long-acting injectables available for patients who struggle to maintain a medication regimen. There is evidence that psychotherapy improves the course of BD. Use of antidepressants in depressive episodes is controversial: they can be effective, but certain classes of antidepressants increase the risk of mania. The treatment of depressive episodes, therefore, is often difficult. Past studies have found that electroconvulsive therapy (ECT) is effective in acute manic and depressive episodes, particularly with psychosis or catatonia; likewise, past guidelines have recommended admission to a psychiatric hospital if someone is a risk to themselves or others, and/or involuntary treatment if someone refuses treatment. However, the Committee on Rights of Persons with Disabilities (CRPD) of the United Nations has recommended the abolition of institutionalization and forced treatments ""such as sedatives, mood stabilizers, electro-convulsive treatment, and conversion therapy"". The 6-12 month prevalence of bipolar disorder is 1%, while the lifetime prevalence is between 1 and 3%. The prevalence of pediatric bipolar disorder is 3.9%, although study estimates are higher with ""broad bipolar criteria"" and ""older minimum age"". The most frequent ages of onset are 24 or 46; the distribution of onset age is bimodal. An earlier onset is associated with worse depression and more frequent co-diagnosis of anxiety and substance use. Around 40-60% of people with BD are employed and over 80% ""may take time off work for psychiatric reasons in a five year period."" Occupational therapies appear cost-effective at returning people with BD to work. Social cognition is moderately impaired in people with BD, regardless of mood state. 16% of people with BD are high functioning. As of 2021, people with BD accounted for 183 Years Lived with Disability (YLDs) per 100,000 people in the Americas (ranking 20th out of all conditions). Risk of death due to unnatural and natural causes is 7.3 and 1.9 times higher respectively. On average, life expectancy is 12.9 years shorter."	https://en.wikipedia.org/wiki/Bipolar_disorder
DOID:332	amyotrophic lateral sclerosis	ALS	Amyotrophic lateral sclerosis (ALS), also known as motor neuron disease (MND) or Lou Gehrig's disease, is a rare terminal neurodegenerative disease defined by the progressive loss of both upper and lower motor neurons that normally control voluntary muscle contraction. ALS is the most common of the motor neuron diseases. ALS often presents with gradual muscle stiffness, twitches, weakness, and wasting. Motor neuron loss typically continues until the ability to eat, speak, move, and breathe without mechanical support is lost. At least 50% of people with ALS experience significant changes in thinking and behavior, with 15% of individuals going on to develop frontotemporal dementia. An ALS diagnosis is made based on a person's signs and symptoms, with additional testing conducted to rule out other potential causes. Depending on which areas of the body are affected first, ALS may be classified as limb-onset (beginning with weakness in the arms or legs) or bulbar-onset (beginning with difficulty in speaking or swallowing). Respiratory onset occurs in approximately 1–3% of cases. Most cases of ALS (about 90–95%) have no known cause and are known as sporadic ALS. Genetic, autoimmune, and environmental factors are believed to be involved in the onset of ALS. Approximately 5–10% of ALS cases have a known genetic cause and are often linked to a family history of ALS; such cases are known as familial ALS or hereditary ALS. Mutations in the C9orf72 gene are the most common known genetic cause of familial ALS and are also found in a subset of sporadic cases. Four disease-linked genes are responsible for approximately half of all genetic cases. There is no known cure for ALS. The goal of treatment is to slow the disease progression and improve symptoms. FDA-approved treatments that slow the progression of ALS include riluzole and edaravone. Non-invasive ventilation may result in both improved quality and length of life. Mechanical ventilation can prolong survival but does not stop disease progression. A feeding tube may help maintain weight and nutrition. Death is usually caused by respiratory failure. The disease can affect people of any age, but usually starts around the age of 60. The average survival from onset to death is two to four years, though this can vary; about 10% of those affected survive longer than ten years. Descriptions of the disease date back to at least 1824 by Charles Bell. In 1869, the connection between the symptoms and the underlying neurological problems was first described by French neurologist Jean-Martin Charcot, who in 1874 began using the term amyotrophic lateral sclerosis.	https://en.wikipedia.org/wiki/ALS
DOID:3393	coronary artery disease	Coronary artery disease	Coronary artery disease (CAD), also called coronary heart disease (CHD), or ischemic heart disease (IHD), is a type of heart disease involving the reduction of blood flow to the cardiac muscle due to the presence of atheromatous plaques in the arteries of the heart. It is the most common of the cardiovascular diseases. CAD can cause stable angina, unstable angina, myocardial ischemia, and myocardial infarction. A common symptom is angina, which is chest pain or discomfort that may travel into the shoulder, arm, back, neck, or jaw. Occasionally, it may feel like heartburn. In stable angina, symptoms occur with exercise or emotional stress, last less than a few minutes, and improve with rest. Shortness of breath may also occur, and sometimes no symptoms are present. In many cases, the first sign is a heart attack. Other complications include heart failure or an abnormal heart rhythm. Risk factors include high blood pressure, smoking, diabetes mellitus, lack of exercise, obesity, high blood cholesterol, poor diet, depression, and excessive alcohol consumption. A number of tests may help with diagnosis including electrocardiogram, cardiac stress testing, coronary computed tomographic angiography and coronary angiogram, among others. Ways to reduce CAD risk include eating a healthy diet, regularly exercising, maintaining a healthy weight, and not smoking. Medications for diabetes, high cholesterol, or high blood pressure are sometimes used. Although primary prevention strategies involving statin medications reduce the incidence of the sequelae of CAD, there is limited evidence for the efficacy of early detection of CAD itself through screening of low-risk individuals who do not show symptoms. Treatment involves the same measures as prevention. Additional medications such as antiplatelets (including aspirin), beta blockers, or nitroglycerin may be recommended. Procedures such as percutaneous coronary intervention (PCI) or coronary artery bypass surgery (CABG) may be used in severe disease. In those with stable CAD it is unclear if PCI or CABG in addition to the other treatments improves life expectancy or decreases heart attack risk. In 2015, CAD affected 110 million people and resulted in 8.9 million deaths. It makes up 15.6% of all deaths, making it the most common cause of death globally. The risk of death from CAD for a given age decreased between 1980 and 2010, especially in developed countries. The number of cases of CAD for a given age also decreased between 1990 and 2010. In the United States in 2010, about 20% of those over 65 had CAD, while it was present in 7% of those 45 to 64, and 1.3% of those 18 to 45; rates were higher among males than females of a given age.	https://en.wikipedia.org/wiki/Coronary_artery_disease
DOID:3565	meningioma	Meningioma	Meningioma, also known as meningeal tumor, is typically a slow-growing tumor that forms from the meninges, the membranous layers surrounding the brain and spinal cord. Symptoms depend on the location and occur as a result of the tumor pressing on nearby tissue. Many cases never produce symptoms. Occasionally seizures, dementia, trouble talking, vision problems, one sided weakness, or loss of bladder control may occur. Risk factors include exposure to ionizing radiation such as during radiation therapy, a family history of the condition, and neurofibromatosis type 2. They appear to be able to form from a number of different types of cells including arachnoid cells. Diagnosis is typically by medical imaging. If there are no symptoms, periodic observation may be all that is required. Most cases that result in symptoms can be cured by surgery. Following complete removal fewer than 20% recur. If surgery is not possible or all the tumor cannot be removed, radiosurgery may be helpful. Chemotherapy has not been found to be useful. A small percentage grow rapidly and are associated with worse outcomes. About one per thousand people in the United States are currently affected. Onset is usually in adults. In this group they represent about 30% of brain tumors. Women are affected about twice as often as men. Meningiomas were reported as early as 1614 by Felix Plater.	https://en.wikipedia.org/wiki/Meningioma
DOID:3571	liver cancer	Liver cancer	Liver cancer, also known as hepatic cancer, primary hepatic cancer, or primary hepatic malignancy, is cancer that starts in the liver. Liver cancer can be primary in which the cancer starts in the liver, or it can be liver metastasis, or secondary, in which the cancer spreads from elsewhere in the body to the liver. Liver metastasis is the more common of the two liver cancers.  According to the recent analysis, it is shown that metabolic dysfunction–associated steatotic liver disease, which was previously known as non-alcoholic fatty liver disease (NAFLD) and is now considered as one of the leading causes of hepatocellular carcinoma (HCC) globally, especially in developed nations, due to the increasing prevalence of obesity and type 2 diabetes.  Primary liver cancer is globally the sixth-most frequent cancer and the fourth-leading cause of death from cancer. In 2018, it occurred in 866,136 people and resulted in 758,725 deaths globally. Higher rates of liver cancer occur where hepatitis B and C are common, including Asia and sub-Saharan Africa. Males are more often affected with  hepatocellular carcinoma (HCC) than females. Diagnosis is most frequent among those 65 to 74 years old. The leading cause of liver cancer is cirrhosis due to hepatitis B, hepatitis C, or alcohol. Other causes include aflatoxin, Metabolic dysfunction–associated steatotic liver disease (MASLD; formerly NAFLD) and liver flukes. The most common types are HCC, which makes up 80% of cases and  intrahepatic cholangiocarcinoma. The diagnosis may be supported by blood tests and medical imaging, with confirmation by tissue biopsy.  Given that there are many different causes of liver cancer, there are many approaches to liver cancer prevention. These efforts include immunization against hepatitis B, hepatitis B treatment, hepatitis C treatment, decreasing alcohol use, decreasing exposure to aflatoxin in agriculture, and management of obesity and diabetes. Hepatocellular carcinoma (HCC) linked to MASLD can develop even in the absence of cirrhosis, and it occurs more often than virus-induced liver cancers, although cirrhosis still stands as a predominant risk factor overall. Screening is recommended in those with chronic liver disease. For example, it is recommended that people with chronic liver disease who are at risk for hepatocellular carcinoma be screened every 6 months using ultrasound imaging. As of 2026, clinical guidelines increasingly recommend risk-stratified surveillance for liver disease, incorporating factors such as etiology, stage of fibrosis, age, and comorbidities when determining surveillance strategies.   Because liver cancer is an umbrella term for many types of cancer, the signs and symptoms depend on what type of cancer is present. Symptoms can be vague and broad. Cholangiocarcinoma is associated with sweating, jaundice, abdominal pain, weight loss, and liver enlargement. Hepatocellular carcinoma is associated with abdominal mass, abdominal pain, vomiting, anemia, back pain, jaundice, itching, weight loss and fever. Treatment options may include surgery, targeted therapy and radiation therapy. In certain cases, ablation therapy, embolization therapy or liver transplantation may be used.	https://en.wikipedia.org/wiki/Liver_cancer
DOID:363	uterine cancer	Uterine cancer	Uterine cancer, also known as womb cancer, includes two types of cancer that develop from the tissues of the uterus. Endometrial cancer forms from the lining of the uterus, and uterine sarcoma forms from the muscles or support tissue of the uterus. Endometrial cancer accounts for approximately 90% of all uterine cancers in the United States. Symptoms of endometrial cancer include changes in vaginal bleeding or pain in the pelvis. Symptoms of uterine sarcoma include unusual vaginal bleeding or a mass in the vagina. Risk factors for endometrial cancer include obesity, metabolic syndrome, type 2 diabetes, taking pills that contain estrogen without progesterone, a history of tamoxifen use, late menopause, and a family history of the condition. Risk factors for uterine sarcoma include prior radiation therapy to the pelvis. Diagnosis of endometrial cancer is typically based on an endometrial biopsy. A diagnosis of uterine sarcoma may be suspected based on symptoms, a pelvic exam, and medical imaging. Endometrial cancer can often be cured while uterine sarcoma typically is harder to treat. Treatment may include a combination of surgery, radiation therapy, chemotherapy, hormone therapy, and targeted therapy. Just over 80% of women survive more than 5 years following diagnosis. In 2015 about 3.8 million women were affected globally and it resulted in 90,000 deaths. Endometrial cancer is relatively common while uterine sarcomas are rare. In the United States, uterine cancers represent 3.4% of new cancer cases. They most commonly occur in women between the ages of 45 and 74 with a median age of diagnosis of 63.	https://en.wikipedia.org/wiki/Uterine_cancer
DOID:3953	adrenal gland cancer		Description not found.	
DOID:4045	muscle cancer	Soft-tissue sarcoma	A soft-tissue sarcoma (STS) is a malignant tumor, a type of cancer, that develops in soft tissue. A soft-tissue sarcoma is often a painless mass that grows slowly over months or years. They may be superficial or deep-seated. Any such unexplained mass must be diagnosed by biopsy. Treatment may include surgery, radiotherapy, chemotherapy, and targeted drug therapy. Bone sarcomas are the other class of sarcomas. There are many different types, many of which are rarely found. The World Health Organization lists more than fifty subtypes.	https://en.wikipedia.org/wiki/Soft-tissue_sarcoma
DOID:4159	skin cancer	Skin cancer	Skin cancers are cancers that arise from the skin. They are due to the development of abnormal cells that have the ability to invade or spread to other parts of the body. It occurs when skin cells grow uncontrollably, forming malignant tumors. The primary cause of skin cancer is prolonged exposure to ultraviolet (UV) radiation from the sun or tanning devices. Skin cancer is the most commonly diagnosed form of cancer in humans. There are three main types of skin cancers: basal-cell skin cancer (BCC), squamous-cell skin cancer (SCC) and melanoma. The first two, along with a number of less common skin cancers, are known as nonmelanoma skin cancer (NMSC). Basal-cell cancer grows slowly and can damage the tissue around it but is unlikely to spread to distant areas or result in death. It often appears as a painless raised area of skin that may be shiny with small blood vessels running over it or may present as a raised area with an ulcer. Squamous-cell skin cancer is more likely to spread. It usually presents as a hard lump with a scaly top but may also form an ulcer. Melanomas are the most aggressive. Signs include a mole that has changed in size, shape, color, has irregular edges, has more than one color, is itchy or bleeds. More than 90% of cases are caused by exposure to ultraviolet radiation from the Sun. This exposure increases the risk of all three main types of skin cancer. Such exposure has increased since the beginning of the industrial revolution, partly due to ozone depletion. Tanning beds are another common source of ultraviolet radiation. For melanomas and basal-cell cancers, exposure during childhood is particularly harmful. For squamous-cell skin cancers, total exposure, irrespective of when it occurs, is more important. Between 20% and 30% of melanomas develop from moles. People with lighter skin are at higher risk as are those with poor immune function such as from medications or HIV/AIDS. Diagnosis is by biopsy. Decreasing exposure to ultraviolet radiation and the use of sunscreen appear to be effective methods of preventing melanoma and squamous-cell skin cancer. It is not clear if sunscreen affects the risk of basal-cell cancer. Nonmelanoma skin cancer is usually curable. Treatment is generally by surgical removal but may, less commonly, involve radiation therapy or topical medications such as fluorouracil. Treatment of melanoma may involve some combination of surgery, chemotherapy, radiation therapy and targeted therapy. In those people whose disease has spread to other areas of the body, palliative care may be used to improve quality of life. Melanoma has one of the higher survival rates among cancers, with over 86% of people in the UK and more than 90% in the United States surviving more than 5 years. Skin cancer is the most common form of cancer, globally accounting for at least 40% of cancer cases. The most common type is nonmelanoma skin cancer, which occurs in at least 2–3 million people per year. This is a rough estimate; good statistics are not kept. Of nonmelanoma skin cancers, about 80% are basal-cell cancers and 20% squamous-cell skin cancers. Basal-cell and squamous-cell skin cancers rarely result in death. In the United States, they were the cause of less than 0.1% of all cancer deaths. Globally in 2012, melanoma occurred in 232,000 people and resulted in 55,000 deaths. White people in Australia, New Zealand and South Africa have the highest rates of melanoma in the world. The three main types of skin cancer have become more common since late 20th century, especially in regions where the population is predominantly white.	https://en.wikipedia.org/wiki/Skin_cancer
DOID:418	systemic scleroderma	Systemic scleroderma	Systemic scleroderma, or systemic sclerosis, is an autoimmune rheumatic disease characterised by excessive production and accumulation of collagen, called fibrosis, in the skin and internal organs  and by injuries to small arteries. There are two major subgroups of  systemic sclerosis based on the extent of skin involvement: limited and diffuse. The limited form affects areas below, but not above, the elbows and knees with or without involvement of the face. The diffuse form also affects the skin above the elbows and knees and can also spread to the torso. Visceral organs, including the kidneys, heart, lungs, and gastrointestinal tract can also be affected by the fibrotic process. Prognosis is determined by the form of the disease and the extent of visceral involvement. Patients with limited systemic sclerosis have a better prognosis than those with the diffuse form. Death is most often caused by lung, heart, and kidney involvement. The risk of cancer is increased slightly. Survival rates have greatly increased with effective treatment for kidney failure. Therapies include immunosuppressive drugs, and in some cases, glucocorticoids.	https://en.wikipedia.org/wiki/Systemic_scleroderma
DOID:4362	cervical cancer	Cervical cancer	Cervical cancer is a type of cancer that develops in the cervix, the lower narrow part of the uterus (womb). It is due to the abnormal growth of cells that can invade or spread to other parts of the body. Early on, typically no symptoms are seen. Later symptoms may include abnormal vaginal bleeding, pelvic pain or pain during sexual intercourse. While bleeding after sex may not be serious, it may also indicate the presence of cervical cancer. Almost all cases (99%) are linked to genital human papillomavirus infection (HPV); most who have had HPV infections, however, do not develop cervical cancer. The risk is higher in people who smoke, have a weakened immune system, use birth control, start sex at a young age and have many sexual partners. Cervical cancer typically develops from precancerous changes over 10 to 20 years. About 75% of cervical cancers are squamous cell carcinomas, 20–25% are adenocarcinoma. Diagnosis is typically by cervical screening followed by a biopsy. Medical imaging is then done to determine whether or not the cancer has spread beyond the cervix. HPV vaccination is the most cost-effective public health measure against cervical cancer. HPV vaccines protect against two to seven high-risk strains of this family of viruses and may prevent up to 90% of cervical cancers. By the end of 2024, 147 countries provided the HPV vaccine in their national immunization schedule for girls. As of 2022, 47 countries also did it for boys. As they do not prevent all cervical cancer, guidelines recommend regular screening. Cervical screening allows for the detection of pre-cancer, which can be treated to prevent the development of cancer. Treatment may consist of some combination of surgery, chemotherapy, radiation therapy, and immunotherapy. Five-year survival rates in the United States are 69%, but outcomes depend on how early the cancer is detected. Worldwide, cervical cancer is both the fourth-most common type of cancer and the fourth-most common cause of death from cancer in women, with over 660,000 new cases and around 350,000 deaths in 2022. This is about 8% of the total cases and total deaths from cancer. Almost 90% of cases and deaths occur in low- and middle-income; it makes up 17% of overall cancer cases in women in these countries, compared to 2% in high-income countries. In developed countries, the widespread use of cervical screening programs has dramatically reduced rates of cervical cancer. In medical research, the most famous immortalized cell line, known as HeLa, was developed from cervical cancer cells of a woman named Henrietta Lacks. 17 November is the Cervical Cancer Elimination Day of Action. The date marks the day in 2020 when WHO launched the Global strategy to accelerate the elimination of cervical cancer as a public health problem, with a resolution passed by 194 countries.	https://en.wikipedia.org/wiki/Cervical_cancer
DOID:4481	allergic rhinitis	Allergic rhinitis	Allergic rhinitis, of which the seasonal type is called hay fever, is a type of inflammation in the nose that occurs when the immune system overreacts to allergens in the air. It is classified as a type I hypersensitivity reaction. Signs and symptoms include a runny or stuffy nose, sneezing, red, itchy, and watery eyes, and swelling around the eyes. The fluid from the nose is usually clear. Symptom onset is often within minutes following allergen exposure, and can affect sleep and the ability to work or study. Some people may develop symptoms only during specific times of the year, often as a result of pollen exposure. Many people with allergic rhinitis also have asthma, allergic conjunctivitis, or atopic dermatitis. Allergic rhinitis is typically triggered by environmental allergens such as pollen, pet hair, dust mites, or mold. Inherited genetics and environmental exposures contribute to the development of allergies. Growing up on a farm and having multiple older siblings are associated with a reduction of this risk. The underlying mechanism involves IgE antibodies that attach to an allergen, and subsequently result in the release of inflammatory chemicals such as histamine from mast cells. It causes mucous membranes in the nose, eyes and throat to become inflamed and itchy as they work to eject the allergen. Diagnosis is typically based on a combination of symptoms and a skin prick test or blood tests for allergen-specific IgE antibodies. These tests, however, can give false positives. The symptoms of allergies resemble those of the common cold; however, they often last for more than two weeks and, despite the common name, typically do not include a fever. Exposure to animals early in life might reduce the risk of developing these specific allergies. Several different types of medications reduce allergic symptoms, including nasal steroids, intranasal antihistamines such as olopatadine or azelastine, 2nd generation oral antihistamines such as loratadine, desloratadine, cetirizine, or fexofenadine; the mast cell stabilizer cromolyn sodium, and leukotriene receptor antagonists such as montelukast. Oftentimes, medications do not completely control symptoms, and they may also have side effects. Exposing people to larger and larger amounts of allergen, known as allergen immunotherapy, is often effective and is used when first line treatments fail to control symptoms. The allergen can be given as an injection under the skin or as a tablet under the tongue. Treatment typically lasts three to five years, after which benefits may be prolonged. Allergic rhinitis is the type of allergy that affects the greatest number of people. In Western countries, between 10 and 30% of people are affected in a given year. It is most common between the ages of twenty and forty. The first accurate description is from the 10th-century physician Abu Bakr al-Razi. In 1859, Charles Blackley identified pollen as the cause. In 1906, the mechanism was determined by Clemens von Pirquet. The link with hay came about due to an early (and incorrect) theory that the symptoms were brought about by the smell of new hay.	https://en.wikipedia.org/wiki/Allergic_rhinitis
